Degrees_C,Wind_Speed,TotalCount,date_month,date_day,date_hour,date_dayofweek
17,3.0,186.0,8,7,23,1
18,4.0,328.0,8,7,22,1
18,3.0,340.0,8,7,21,1
19,3.0,521.0,8,7,20,1
21,4.0,692.0,8,7,19,1
23,5.0,863.0,8,7,18,1
25,5.0,1564.0,8,7,17,1
26,5.0,2004.0,8,7,16,1
16,3.0,60.0,8,7,0,1
24,2.0,3024.0,7,25,13,2
23,2.0,2624.0,7,25,12,2
22,3.0,2078.0,7,25,11,2
21,2.0,1701.0,7,25,10,2
19,3.0,896.0,7,25,9,2
18,2.0,544.0,7,25,8,2
17,2.0,265.0,7,25,7,2
15,2.0,173.0,7,25,6,2
13,2.0,58.0,7,25,5,2
14,3.0,27.0,7,25,4,2
15,3.0,16.0,7,25,3,2
15,3.0,22.0,7,25,2,2
16,3.0,52.0,7,25,1,2
18,3.0,123.0,7,24,23,1
20,3.0,217.0,7,24,22,1
21,2.0,401.0,7,24,21,1
21,3.0,552.0,7,24,20,1
21,4.0,554.0,7,24,19,1
23,5.0,725.0,7,24,18,1
26,3.0,1727.0,7,24,17,1
26,4.0,2029.0,7,24,16,1
27,4.0,2379.0,7,24,15,1
27,5.0,2671.0,7,24,14,1
26,4.0,2744.0,7,24,13,1
25,4.0,2625.0,7,24,12,1
23,3.0,1988.0,7,24,11,1
22,3.0,1420.0,7,24,10,1
21,3.0,873.0,7,24,9,1
21,2.0,618.0,7,24,8,1
20,1.0,346.0,7,24,7,1
19,1.0,188.0,7,24,6,1
18,1.0,77.0,7,24,5,1
19,2.0,13.0,7,24,4,1
20,2.0,19.0,7,24,3,1
20,2.0,43.0,7,24,2,1
20,2.0,36.0,7,24,1,1
16,2.0,60.0,7,24,0,1
21,2.0,143.0,7,23,23,0
20,1.0,240.0,7,23,22,0
22,3.0,335.0,7,23,21,0
23,1.0,520.0,7,23,20,0
24,2.0,653.0,7,23,19,0
26,5.0,878.0,7,23,18,0
27,5.0,1510.0,7,23,17,0
29,2.0,1815.0,7,23,16,0
29,3.0,2203.0,7,23,15,0
29,4.0,2576.0,7,23,14,0
29,5.0,2852.0,7,23,13,0
27,5.0,2704.0,7,23,12,0
27,6.0,2032.0,7,23,11,0
25,3.0,1574.0,7,23,10,0
24,5.0,894.0,7,23,9,0
23,5.0,584.0,7,23,8,0
21,2.0,274.0,7,23,7,0
19,3.0,179.0,7,23,6,0
18,3.0,66.0,7,23,5,0
18,2.0,22.0,7,23,4,0
18,3.0,33.0,7,23,3,0
19,5.0,38.0,7,23,2,0
19,3.0,47.0,7,23,1,0
20,2.0,91.0,7,23,0,0
21,3.0,126.0,7,22,23,6
21,3.0,218.0,7,22,22,6
22,2.0,435.0,7,22,21,6
24,1.0,516.0,7,22,20,6
25,2.0,635.0,7,22,19,6
26,3.0,735.0,7,22,18,6
27,4.0,1182.0,7,22,17,6
27,1.0,2037.0,7,22,16,6
28,3.0,2682.0,7,22,15,6
27,3.0,2933.0,7,22,14,6
26,3.0,2706.0,7,22,13,6
25,3.0,2018.0,7,22,12,6
23,3.0,1866.0,7,22,11,6
22,5.0,1029.0,7,22,10,6
20,5.0,382.0,7,22,9,6
18,5.0,178.0,7,22,8,6
17,4.0,108.0,7,22,7,6
16,4.0,59.0,7,22,6,6
15,2.0,57.0,7,22,5,6
15,2.0,137.0,7,22,4,6
16,3.0,333.0,7,22,3,6
16,3.0,347.0,7,22,2,6
15,3.0,289.0,7,22,1,6
20,3.0,508.0,7,22,0,6
16,3.0,547.0,7,21,23,5
16,2.0,690.0,7,21,22,5
18,2.0,972.0,7,21,21,5
20,2.0,1092.0,7,21,20,5
21,3.0,1389.0,7,21,19,5
22,4.0,1648.0,7,21,18,5
22,4.0,2540.0,7,21,17,5
23,4.0,3420.0,7,21,16,5
22,5.0,3803.0,7,21,15,5
22,5.0,4035.0,7,21,14,5
23,4.0,3828.0,7,21,13,5
22,5.0,3442.0,7,21,12,5
22,4.0,2884.0,7,21,11,5
19,2.0,1889.0,7,21,10,5
18,3.0,955.0,7,21,9,5
18,3.0,458.0,7,21,8,5
17,2.0,156.0,7,21,7,5
14,1.0,120.0,7,21,6,5
12,2.0,83.0,7,21,5,5
12,2.0,59.0,7,21,4,5
11,2.0,128.0,7,21,3,5
12,0.0,120.0,7,21,2,5
13,1.0,157.0,7,21,1,5
16,3.0,232.0,7,21,0,5
14,1.0,294.0,7,20,23,4
14,2.0,421.0,7,20,22,4
16,2.0,549.0,7,20,21,4
18,2.0,687.0,7,20,20,4
19,4.0,653.0,7,20,19,4
20,5.0,1004.0,7,20,18,4
19,4.0,1688.0,7,20,17,4
20,6.0,2187.0,7,20,16,4
23,2.0,2416.0,7,20,15,4
25,3.0,2447.0,7,20,14,4
26,4.0,2741.0,7,20,13,4
25,4.0,2551.0,7,20,12,4
24,4.0,2000.0,7,20,11,4
22,3.0,1684.0,7,20,10,4
21,2.0,1076.0,7,20,9,4
19,1.0,628.0,7,20,8,4
17,1.0,283.0,7,20,7,4
14,1.0,189.0,7,20,6,4
11,2.0,80.0,7,20,5,4
11,2.0,24.0,7,20,4,4
11,1.0,27.0,7,20,3,4
11,1.0,46.0,7,20,2,4
12,1.0,55.0,7,20,1,4
13,1.0,91.0,7,20,0,4
15,1.0,143.0,7,19,23,3
16,2.0,298.0,7,19,22,3
18,2.0,444.0,7,19,21,3
20,2.0,465.0,7,19,20,3
21,2.0,537.0,7,19,19,3
22,4.0,928.0,7,19,18,3
23,4.0,1676.0,7,19,17,3
23,4.0,2129.0,7,19,16,3
24,3.0,2119.0,7,19,15,3
25,4.0,2387.0,7,19,14,3
26,4.0,2653.0,7,19,13,3
26,4.0,2458.0,7,19,12,3
25,3.0,1818.0,7,19,11,3
23,2.0,1476.0,7,19,10,3
21,2.0,863.0,7,19,9,3
20,2.0,618.0,7,19,8,3
18,1.0,284.0,7,19,7,3
15,1.0,148.0,7,19,6,3
14,1.0,67.0,7,19,5,3
14,0.0,57.0,7,19,4,3
14,1.0,198.0,7,19,3,3
14,2.0,101.0,7,19,2,3
15,2.0,114.0,7,19,1,3
13,0.0,128.0,7,19,0,3
15,2.0,158.0,7,18,23,2
15,2.0,256.0,7,18,22,2
16,2.0,319.0,7,18,21,2
17,2.0,362.0,7,18,20,2
17,2.0,523.0,7,18,19,2
18,3.0,873.0,7,18,18,2
19,3.0,1674.0,7,18,17,2
20,4.0,1946.0,7,18,16,2
20,4.0,2124.0,7,18,15,2
21,4.0,2368.0,7,18,14,2
22,2.0,2857.0,7,18,13,2
22,3.0,2583.0,7,18,12,2
22,4.0,1952.0,7,18,11,2
21,2.0,1550.0,7,18,10,2
19,1.0,919.0,7,18,9,2
16,2.0,651.0,7,18,8,2
15,1.0,254.0,7,18,7,2
14,2.0,155.0,7,18,6,2
13,2.0,68.0,7,18,5,2
11,2.0,30.0,7,18,4,2
12,1.0,27.0,7,18,3,2
13,2.0,31.0,7,18,2,2
13,2.0,49.0,7,18,1,2
15,2.0,69.0,7,18,0,2
13,2.0,114.0,7,17,23,1
13,2.0,223.0,7,17,22,1
14,1.0,331.0,7,17,21,1
18,1.0,480.0,7,17,20,1
19,4.0,537.0,7,17,19,1
20,3.0,783.0,7,17,18,1
21,5.0,1534.0,7,17,17,1
20,6.0,1876.0,7,17,16,1
21,5.0,2046.0,7,17,15,1
21,4.0,2232.0,7,17,14,1
21,6.0,2453.0,7,17,13,1
20,6.0,2382.0,7,17,12,1
20,6.0,1959.0,7,17,11,1
20,4.0,1549.0,7,17,10,1
18,4.0,1003.0,7,17,9,1
17,4.0,642.0,7,17,8,1
15,4.0,303.0,7,17,7,1
15,3.0,193.0,7,17,6,1
15,4.0,49.0,7,17,5,1
15,4.0,44.0,7,17,4,1
15,4.0,24.0,7,17,3,1
16,3.0,44.0,7,17,2,1
16,2.0,35.0,7,17,1,1
12,2.0,49.0,7,17,0,1
17,2.0,65.0,7,16,23,0
17,2.0,153.0,7,16,22,0
17,3.0,250.0,7,16,21,0
18,4.0,388.0,7,16,20,0
21,4.0,594.0,7,16,19,0
23,3.0,708.0,7,16,18,0
23,3.0,1518.0,7,16,17,0
24,3.0,1778.0,7,16,16,0
25,2.0,2042.0,7,16,15,0
25,3.0,2410.0,7,16,14,0
25,4.0,2523.0,7,16,13,0
25,4.0,2539.0,7,16,12,0
25,4.0,1916.0,7,16,11,0
25,3.0,1441.0,7,16,10,0
23,2.0,1008.0,7,16,9,0
22,2.0,631.0,7,16,8,0
21,2.0,245.0,7,16,7,0
17,1.0,153.0,7,16,6,0
14,2.0,64.0,7,16,5,0
13,0.0,74.0,7,16,4,0
14,1.0,31.0,7,16,3,0
14,1.0,49.0,7,16,2,0
15,2.0,46.0,7,16,1,0
17,3.0,47.0,7,16,0,0
16,2.0,92.0,7,15,23,6
19,2.0,200.0,7,15,22,6
21,2.0,356.0,7,15,21,6
22,2.0,429.0,7,15,20,6
24,4.0,537.0,7,15,19,6
27,4.0,695.0,7,15,18,6
28,3.0,889.0,7,15,17,6
28,4.0,1771.0,7,15,16,6
28,5.0,2221.0,7,15,15,6
28,4.0,2249.0,7,15,14,6
27,5.0,2015.0,7,15,13,6
26,4.0,1896.0,7,15,12,6
25,4.0,1982.0,7,15,11,6
24,4.0,1130.0,7,15,10,6
22,3.0,388.0,7,15,9,6
21,4.0,198.0,7,15,8,6
20,2.0,99.0,7,15,7,6
16,1.0,79.0,7,15,6,6
13,2.0,48.0,7,15,5,6
12,1.0,114.0,7,15,4,6
12,1.0,276.0,7,15,3,6
13,1.0,275.0,7,15,2,6
14,1.0,402.0,7,15,1,6
16,1.0,426.0,7,15,0,6
15,2.0,682.0,7,14,23,5
16,1.0,940.0,7,14,22,5
18,1.0,1412.0,7,14,21,5
21,2.0,1585.0,7,14,20,5
23,3.0,1571.0,7,14,19,5
26,3.0,1704.0,7,14,18,5
27,5.0,2433.0,7,14,17,5
27,3.0,3109.0,7,14,16,5
26,5.0,3305.0,7,14,15,5
25,4.0,3149.0,7,14,14,5
26,5.0,2907.0,7,14,13,5
24,5.0,2309.0,7,14,12,5
23,4.0,2448.0,7,14,11,5
21,3.0,2018.0,7,14,10,5
20,3.0,1033.0,7,14,9,5
19,3.0,417.0,7,14,8,5
16,2.0,201.0,7,14,7,5
14,2.0,94.0,7,14,6,5
13,2.0,79.0,7,14,5,5
12,2.0,98.0,7,14,4,5
14,1.0,107.0,7,14,3,5
15,1.0,187.0,7,14,2,5
15,2.0,205.0,7,14,1,5
15,1.0,238.0,7,14,0,5
15,1.0,276.0,7,13,23,4
13,2.0,389.0,7,13,22,4
15,1.0,606.0,7,13,21,4
17,2.0,792.0,7,13,20,4
19,3.0,832.0,7,13,19,4
19,5.0,1006.0,7,13,18,4
21,5.0,1581.0,7,13,17,4
21,4.0,1854.0,7,13,16,4
22,2.0,1991.0,7,13,15,4
22,1.0,2142.0,7,13,14,4
21,1.0,2578.0,7,13,13,4
21,2.0,2478.0,7,13,12,4
20,1.0,1951.0,7,13,11,4
19,2.0,1468.0,7,13,10,4
17,2.0,1109.0,7,13,9,4
17,1.0,617.0,7,13,8,4
15,1.0,241.0,7,13,7,4
14,1.0,144.0,7,13,6,4
13,1.0,64.0,7,13,5,4
13,0.0,44.0,7,13,4,4
12,1.0,45.0,7,13,3,4
12,1.0,32.0,7,13,2,4
12,1.0,56.0,7,13,1,4
15,1.0,97.0,7,13,0,4
12,0.0,117.0,7,12,23,3
12,1.0,241.0,7,12,22,3
13,1.0,372.0,7,12,21,3
16,2.0,485.0,7,12,20,3
17,3.0,547.0,7,12,19,3
18,3.0,899.0,7,12,18,3
18,4.0,1669.0,7,12,17,3
18,3.0,1983.0,7,12,16,3
19,3.0,1901.0,7,12,15,3
19,2.0,2101.0,7,12,14,3
18,2.0,2405.0,7,12,13,3
18,3.0,2315.0,7,12,12,3
18,3.0,1839.0,7,12,11,3
17,3.0,1108.0,7,12,10,3
17,2.0,853.0,7,12,9,3
16,3.0,506.0,7,12,8,3
16,3.0,285.0,7,12,7,3
15,2.0,139.0,7,12,6,3
14,2.0,93.0,7,12,5,3
14,2.0,50.0,7,12,4,3
14,2.0,185.0,7,12,3,3
14,3.0,114.0,7,12,2,3
14,3.0,155.0,7,12,1,3
12,2.0,212.0,7,12,0,3
15,3.0,301.0,7,11,23,2
15,3.0,372.0,7,11,22,2
15,4.0,596.0,7,11,21,2
15,4.0,209.0,7,11,20,2
17,4.0,348.0,7,11,19,2
18,5.0,748.0,7,11,18,2
19,5.0,1429.0,7,11,17,2
20,4.0,1769.0,7,11,16,2
20,5.0,1963.0,7,11,15,2
21,5.0,2080.0,7,11,14,2
20,3.0,2201.0,7,11,13,2
19,2.0,1819.0,7,11,12,2
18,3.0,1711.0,7,11,11,2
17,3.0,1427.0,7,11,10,2
16,3.0,1073.0,7,11,9,2
15,3.0,534.0,7,11,8,2
15,4.0,237.0,7,11,7,2
14,3.0,185.0,7,11,6,2
14,2.0,65.0,7,11,5,2
13,2.0,36.0,7,11,4,2
13,2.0,16.0,7,11,3,2
13,2.0,49.0,7,11,2,2
12,2.0,49.0,7,11,1,2
15,2.0,58.0,7,11,0,2
12,1.0,85.0,7,10,23,1
12,3.0,171.0,7,10,22,1
13,3.0,309.0,7,10,21,1
14,4.0,316.0,7,10,20,1
16,5.0,515.0,7,10,19,1
17,6.0,756.0,7,10,18,1
18,7.0,1506.0,7,10,17,1
19,6.0,2054.0,7,10,16,1
20,5.0,1843.0,7,10,15,1
20,5.0,1851.0,7,10,14,1
19,6.0,2152.0,7,10,13,1
18,6.0,2324.0,7,10,12,1
18,4.0,1915.0,7,10,11,1
18,5.0,1370.0,7,10,10,1
17,5.0,943.0,7,10,9,1
16,5.0,597.0,7,10,8,1
15,4.0,279.0,7,10,7,1
14,3.0,175.0,7,10,6,1
14,3.0,72.0,7,10,5,1
14,3.0,41.0,7,10,4,1
14,2.0,36.0,7,10,3,1
13,2.0,42.0,7,10,2,1
14,3.0,47.0,7,10,1,1
12,2.0,63.0,7,10,0,1
14,2.0,108.0,7,9,23,0
13,2.0,151.0,7,9,22,0
14,3.0,257.0,7,9,21,0
15,3.0,341.0,7,9,20,0
16,4.0,521.0,7,9,19,0
16,4.0,831.0,7,9,18,0
17,4.0,1495.0,7,9,17,0
17,5.0,1864.0,7,9,16,0
18,3.0,1974.0,7,9,15,0
16,5.0,2350.0,7,9,14,0
16,4.0,2485.0,7,9,13,0
16,5.0,2517.0,7,9,12,0
17,4.0,1921.0,7,9,11,0
17,4.0,1401.0,7,9,10,0
17,5.0,1025.0,7,9,9,0
18,5.0,639.0,7,9,8,0
18,5.0,298.0,7,9,7,0
16,2.0,177.0,7,9,6,0
14,1.0,78.0,7,9,5,0
14,2.0,31.0,7,9,4,0
14,1.0,36.0,7,9,3,0
14,1.0,22.0,7,9,2,0
15,1.0,30.0,7,9,1,0
14,2.0,49.0,7,9,0,0
17,1.0,88.0,7,8,23,6
19,1.0,198.0,7,8,22,6
19,2.0,349.0,7,8,21,6
21,2.0,430.0,7,8,20,6
22,2.0,499.0,7,8,19,6
24,3.0,603.0,7,8,18,6
25,4.0,1131.0,7,8,17,6
24,3.0,1918.0,7,8,16,6
24,4.0,2704.0,7,8,15,6
23,4.0,2934.0,7,8,14,6
24,4.0,3031.0,7,8,13,6
26,3.0,2878.0,7,8,12,6
25,3.0,2519.0,7,8,11,6
25,4.0,1372.0,7,8,10,6
23,4.0,435.0,7,8,9,6
21,3.0,217.0,7,8,8,6
18,2.0,114.0,7,8,7,6
15,0.0,54.0,7,8,6,6
12,1.0,41.0,7,8,5,6
11,1.0,100.0,7,8,4,6
11,1.0,163.0,7,8,3,6
12,1.0,203.0,7,8,2,6
13,1.0,292.0,7,8,1,6
17,1.0,328.0,7,8,0,6
15,1.0,549.0,7,7,23,5
16,1.0,737.0,7,7,22,5
17,1.0,992.0,7,7,21,5
19,2.0,1098.0,7,7,20,5
20,3.0,1372.0,7,7,19,5
22,4.0,1628.0,7,7,18,5
22,4.0,2804.0,7,7,17,5
22,4.0,1990.0,7,7,16,5
22,5.0,2662.0,7,7,15,5
24,5.0,3023.0,7,7,14,5
24,4.0,3703.0,7,7,13,5
24,4.0,3470.0,7,7,12,5
23,4.0,3023.0,7,7,11,5
22,3.0,2331.0,7,7,10,5
21,3.0,1256.0,7,7,9,5
20,2.0,515.0,7,7,8,5
16,2.0,195.0,7,7,7,5
14,2.0,144.0,7,7,6,5
13,1.0,118.0,7,7,5,5
12,1.0,107.0,7,7,4,5
13,2.0,206.0,7,7,3,5
14,1.0,107.0,7,7,2,5
14,1.0,125.0,7,7,1,5
14,1.0,173.0,7,7,0,5
14,1.0,328.0,7,6,23,4
16,2.0,454.0,7,6,22,4
17,2.0,616.0,7,6,21,4
18,2.0,581.0,7,6,20,4
19,4.0,669.0,7,6,19,4
21,4.0,895.0,7,6,18,4
22,4.0,1564.0,7,6,17,4
22,4.0,1923.0,7,6,16,4
24,5.0,1986.0,7,6,15,4
25,5.0,2272.0,7,6,14,4
24,2.0,2582.0,7,6,13,4
24,2.0,2324.0,7,6,12,4
21,2.0,1972.0,7,6,11,4
20,2.0,1506.0,7,6,10,4
18,2.0,1003.0,7,6,9,4
17,2.0,558.0,7,6,8,4
16,2.0,327.0,7,6,7,4
15,1.0,153.0,7,6,6,4
15,1.0,76.0,7,6,5,4
14,2.0,26.0,7,6,4,4
14,2.0,20.0,7,6,3,4
15,1.0,59.0,7,6,2,4
15,2.0,75.0,7,6,1,4
14,1.0,60.0,7,6,0,4
15,3.0,131.0,7,5,23,3
15,3.0,284.0,7,5,22,3
16,4.0,333.0,7,5,21,3
16,4.0,464.0,7,5,20,3
17,4.0,641.0,7,5,19,3
19,5.0,853.0,7,5,18,3
20,5.0,1363.0,7,5,17,3
22,5.0,1669.0,7,5,16,3
22,5.0,1922.0,7,5,15,3
24,5.0,2214.0,7,5,14,3
25,6.0,2472.0,7,5,13,3
26,4.0,2363.0,7,5,12,3
26,3.0,1744.0,7,5,11,3
25,2.0,1396.0,7,5,10,3
23,2.0,732.0,7,5,9,3
19,2.0,547.0,7,5,8,3
16,2.0,301.0,7,5,7,3
14,1.0,142.0,7,5,6,3
10,0.0,87.0,7,5,5,3
9,1.0,68.0,7,5,4,3
10,0.0,148.0,7,5,3,3
11,1.0,89.0,7,5,2,3
13,1.0,109.0,7,5,1,3
15,1.0,72.0,7,5,0,3
12,0.0,165.0,7,4,23,2
13,1.0,292.0,7,4,22,2
15,2.0,417.0,7,4,21,2
16,3.0,482.0,7,4,20,2
18,4.0,718.0,7,4,19,2
20,3.0,841.0,7,4,18,2
20,2.0,1522.0,7,4,17,2
19,2.0,1832.0,7,4,16,2
18,2.0,2005.0,7,4,15,2
18,2.0,2280.0,7,4,14,2
17,2.0,2389.0,7,4,13,2
17,2.0,2292.0,7,4,12,2
17,2.0,1721.0,7,4,11,2
15,1.0,1281.0,7,4,10,2
15,1.0,906.0,7,4,9,2
14,1.0,571.0,7,4,8,2
14,1.0,267.0,7,4,7,2
14,1.0,156.0,7,4,6,2
13,0.0,80.0,7,4,5,2
13,1.0,40.0,7,4,4,2
13,1.0,32.0,7,4,3,2
12,2.0,64.0,7,4,2,2
12,1.0,80.0,7,4,1,2
13,1.0,94.0,7,4,0,2
11,2.0,138.0,7,3,23,1
11,2.0,379.0,7,3,22,1
12,1.0,248.0,7,3,21,1
14,3.0,282.0,7,3,20,1
15,5.0,488.0,7,3,19,1
16,5.0,688.0,7,3,18,1
17,5.0,1348.0,7,3,17,1
18,5.0,1749.0,7,3,16,1
18,6.0,2067.0,7,3,15,1
19,5.0,2118.0,7,3,14,1
19,5.0,2374.0,7,3,13,1
19,4.0,2224.0,7,3,12,1
18,5.0,1895.0,7,3,11,1
18,5.0,1371.0,7,3,10,1
16,4.0,1002.0,7,3,9,1
16,4.0,607.0,7,3,8,1
16,5.0,278.0,7,3,7,1
14,3.0,195.0,7,3,6,1
12,1.0,64.0,7,3,5,1
12,2.0,47.0,7,3,4,1
12,2.0,35.0,7,3,3,1
13,2.0,41.0,7,3,2,1
13,2.0,42.0,7,3,1,1
11,1.0,69.0,7,3,0,1
13,3.0,106.0,7,2,23,0
13,3.0,181.0,7,2,22,0
14,2.0,427.0,7,2,21,0
16,3.0,414.0,7,2,20,0
18,5.0,514.0,7,2,19,0
19,6.0,769.0,7,2,18,0
20,6.0,1419.0,7,2,17,0
21,6.0,1839.0,7,2,16,0
22,7.0,1805.0,7,2,15,0
22,6.0,1817.0,7,2,14,0
23,6.0,1876.0,7,2,13,0
23,5.0,1739.0,7,2,12,0
23,5.0,1766.0,7,2,11,0
22,4.0,1507.0,7,2,10,0
20,5.0,1031.0,7,2,9,0
19,4.0,551.0,7,2,8,0
17,4.0,276.0,7,2,7,0
15,2.0,216.0,7,2,6,0
12,2.0,83.0,7,2,5,0
11,2.0,44.0,7,2,4,0
11,2.0,34.0,7,2,3,0
11,3.0,41.0,7,2,2,0
11,2.0,47.0,7,2,1,0
12,2.0,64.0,7,2,0,0
12,3.0,79.0,7,1,23,6
13,2.0,201.0,7,1,22,6
13,2.0,298.0,7,1,21,6
15,3.0,403.0,7,1,20,6
17,3.0,472.0,7,1,19,6
19,4.0,605.0,7,1,18,6
20,5.0,1026.0,7,1,17,6
21,5.0,1888.0,7,1,16,6
22,6.0,2305.0,7,1,15,6
22,6.0,2306.0,7,1,14,6
22,5.0,2302.0,7,1,13,6
22,6.0,2009.0,7,1,12,6
22,5.0,1928.0,7,1,11,6
21,5.0,950.0,7,1,10,6
21,4.0,356.0,7,1,9,6
20,4.0,182.0,7,1,8,6
18,3.0,96.0,7,1,7,6
15,2.0,76.0,7,1,6,6
12,2.0,61.0,7,1,5,6
11,2.0,110.0,7,1,4,6
11,3.0,291.0,7,1,3,6
11,2.0,257.0,7,1,2,6
11,2.0,300.0,7,1,1,6
12,2.0,442.0,7,1,0,6
11,1.0,686.0,6,30,23,5
12,2.0,1062.0,6,30,22,5
13,2.0,1598.0,6,30,21,5
15,3.0,1561.0,6,30,20,5
17,3.0,1495.0,6,30,19,5
18,4.0,1741.0,6,30,18,5
19,5.0,2590.0,6,30,17,5
20,6.0,3418.0,6,30,16,5
20,6.0,3255.0,6,30,15,5
21,6.0,2726.0,6,30,14,5
21,6.0,2351.0,6,30,13,5
20,6.0,2074.0,6,30,12,5
21,5.0,2499.0,6,30,11,5
20,5.0,2144.0,6,30,10,5
19,5.0,1140.0,6,30,9,5
18,4.0,436.0,6,30,8,5
16,4.0,159.0,6,30,7,5
14,2.0,119.0,6,30,6,5
12,2.0,61.0,6,30,5,5
11,2.0,105.0,6,30,4,5
12,3.0,199.0,6,30,3,5
11,3.0,195.0,6,30,2,5
11,3.0,238.0,6,30,1,5
11,2.0,259.0,6,30,0,5
11,2.0,414.0,6,29,23,4
12,2.0,588.0,6,29,22,4
13,3.0,634.0,6,29,21,4
14,4.0,828.0,6,29,20,4
16,5.0,978.0,6,29,19,4
17,5.0,1188.0,6,29,18,4
18,5.0,1904.0,6,29,17,4
19,6.0,2381.0,6,29,16,4
20,6.0,2011.0,6,29,15,4
20,6.0,1627.0,6,29,14,4
22,5.0,1890.0,6,29,13,4
22,4.0,1899.0,6,29,12,4
22,5.0,1760.0,6,29,11,4
21,5.0,1376.0,6,29,10,4
21,4.0,854.0,6,29,9,4
19,4.0,546.0,6,29,8,4
17,3.0,289.0,6,29,7,4
14,1.0,181.0,6,29,6,4
11,1.0,83.0,6,29,5,4
11,2.0,60.0,6,29,4,4
11,2.0,45.0,6,29,3,4
12,2.0,66.0,6,29,2,4
12,2.0,116.0,6,29,1,4
11,3.0,114.0,6,29,0,4
11,1.0,235.0,6,28,23,3
11,1.0,351.0,6,28,22,3
12,2.0,520.0,6,28,21,3
14,4.0,443.0,6,28,20,3
16,4.0,539.0,6,28,19,3
20,4.0,1707.0,6,28,15,3
21,4.0,1687.0,6,28,14,3
20,4.0,1915.0,6,28,13,3
20,4.0,1757.0,6,28,12,3
19,3.0,1818.0,6,28,11,3
18,3.0,1286.0,6,28,10,3
17,3.0,861.0,6,28,9,3
15,2.0,611.0,6,28,8,3
14,2.0,280.0,6,28,7,3
13,2.0,142.0,6,28,6,3
12,2.0,87.0,6,28,5,3
12,2.0,31.0,6,28,4,3
13,2.0,170.0,6,28,3,3
13,2.0,133.0,6,28,2,3
13,2.0,175.0,6,28,1,3
11,2.0,149.0,6,28,0,3
13,3.0,185.0,6,27,23,2
11,2.0,324.0,6,27,22,2
12,2.0,405.0,6,27,21,2
14,3.0,509.0,6,27,20,2
16,4.0,600.0,6,27,19,2
17,4.0,906.0,6,27,18,2
18,4.0,1589.0,6,27,17,2
19,4.0,1893.0,6,27,16,2
19,4.0,1756.0,6,27,15,2
19,4.0,1724.0,6,27,14,2
19,4.0,1776.0,6,27,13,2
18,4.0,1692.0,6,27,12,2
18,3.0,1649.0,6,27,11,2
16,3.0,1226.0,6,27,10,2
14,3.0,930.0,6,27,9,2
13,3.0,598.0,6,27,8,2
12,2.0,288.0,6,27,7,2
12,2.0,158.0,6,27,6,2
11,2.0,50.0,6,27,5,2
11,2.0,56.0,6,27,4,2
11,1.0,52.0,6,27,3,2
11,2.0,39.0,6,27,2,2
11,2.0,46.0,6,27,1,2
13,3.0,80.0,6,27,0,2
10,2.0,115.0,6,26,23,1
10,3.0,217.0,6,26,22,1
10,2.0,356.0,6,26,21,1
12,3.0,456.0,6,26,20,1
15,4.0,531.0,6,26,19,1
17,4.0,771.0,6,26,18,1
19,5.0,1561.0,6,26,17,1
20,5.0,1865.0,6,26,16,1
21,4.0,1760.0,6,26,15,1
22,4.0,1666.0,6,26,14,1
22,3.0,1831.0,6,26,13,1
21,3.0,1687.0,6,26,12,1
20,3.0,1790.0,6,26,11,1
19,2.0,1506.0,6,26,10,1
16,2.0,953.0,6,26,9,1
13,2.0,600.0,6,26,8,1
11,2.0,328.0,6,26,7,1
11,1.0,221.0,6,26,6,1
9,1.0,62.0,6,26,5,1
8,0.0,59.0,6,26,4,1
8,1.0,28.0,6,26,3,1
9,1.0,34.0,6,26,2,1
9,1.0,64.0,6,26,1,1
10,2.0,79.0,6,26,0,1
10,2.0,160.0,6,25,23,0
11,1.0,210.0,6,25,22,0
13,1.0,268.0,6,25,21,0
16,2.0,470.0,6,25,20,0
19,2.0,481.0,6,25,19,0
21,3.0,709.0,6,25,18,0
22,3.0,1554.0,6,25,17,0
22,3.0,1827.0,6,25,16,0
23,4.0,1765.0,6,25,15,0
24,4.0,1572.0,6,25,14,0
24,4.0,1754.0,6,25,13,0
24,5.0,1594.0,6,25,12,0
25,3.0,1410.0,6,25,11,0
23,2.0,1323.0,6,25,10,0
22,3.0,835.0,6,25,9,0
21,2.0,375.0,6,25,8,0
18,2.0,290.0,6,25,7,0
14,1.0,168.0,6,25,6,0
10,1.0,69.0,6,25,5,0
8,1.0,44.0,6,25,4,0
9,1.0,50.0,6,25,3,0
9,1.0,69.0,6,25,2,0
10,1.0,56.0,6,25,1,0
10,1.0,103.0,6,25,0,0
12,1.0,111.0,6,24,23,6
12,1.0,308.0,6,24,22,6
15,1.0,410.0,6,24,21,6
18,3.0,432.0,6,24,20,6
20,3.0,460.0,6,24,19,6
22,4.0,668.0,6,24,18,6
22,4.0,1053.0,6,24,17,6
22,5.0,1747.0,6,24,16,6
23,4.0,1971.0,6,24,15,6
23,2.0,1617.0,6,24,14,6
22,2.0,1502.0,6,24,13,6
21,2.0,1737.0,6,24,12,6
20,2.0,1846.0,6,24,11,6
19,3.0,978.0,6,24,10,6
19,2.0,404.0,6,24,9,6
17,1.0,202.0,6,24,8,6
15,2.0,110.0,6,24,7,6
11,1.0,46.0,6,24,6,6
8,1.0,161.0,6,24,5,6
6,1.0,340.0,6,24,3,6
